topology,layout,permutation,route_status,paths,routed_paths,failed_paths,drc_violation_count,crossing_count,braid_pair_count,max_pair_crossing_count,repeated_crossing_pairs,topology_wiring_um,physical_wiring_um,wiring_delta_um,topology_worst_il_db,physical_worst_il_db,worst_il_delta_db,avg_il_delta_db,grid_pitch_um,grid_merge_tol_um,min_spacing_um,mrr_keepout_um,port_escape_um,crossing_penalty_um,turn_guard_um,turn_timing_penalty_um,backtrack_penalty_um,hairpin_penalty_um,loss_aware_cost,prop_loss_db_per_um,bend_loss_db_per_bend,crossing_loss_db_per_cross,repeated_crossing_loss_db,jog_penalty_db,bend_placement_penalty_db,max_astar_pops,ripup_max_astar_pops,local_repair_max_shift_tracks,route_window_max_detour_tracks,effective_route_window_slack_um,grid_margin_tracks,stage_pitch_um,wire_pitch_um,x_start_um,x_end_um,astar_calls,ripup_passes,ripup_passes_executed,early_stop_enabled,early_stopped,n_logical,layer,perm_idx,seed,runtime_s,failure_rate
spanke_benes_5x5,default,3-1-2-4-0,routed,5,5,0,0,14,3,4,I0-I2:3;I0-I3:2;I1-I2:4,4161.000000,6483.902604,2322.902604,4.521243,6.298411,1.777168,1.565161,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,785.000000,5,3,1,True,False,5,physical,0,42,1.624299,0.0
spanke_benes_5x5,default,3-2-0-4-1,routed,5,5,0,0,14,4,3,I0-I1:3;I0-I3:2;I1-I2:3;I2-I4:2,4161.000000,6507.610567,2346.610567,4.316960,6.298411,1.981451,1.576644,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,785.000000,5,3,1,True,False,5,physical,1,42,1.228324,0.0
spanke_benes_5x5,default,3-1-2-0-4,routed,5,5,0,0,17,4,4,I0-I2:3;I0-I4:4;I1-I2:4;I1-I3:3,4161.000000,6585.610567,2424.610567,4.316960,6.571827,2.254867,1.727844,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,785.000000,8,3,1,True,False,5,physical,2,42,1.813772,0.0
padded_benes_8x8,default,3-1-2-4-0-5,failed,6,5,1,0,25,9,4,I0-I1:2;I0-I2:4;I0-I3:2;I0-I5:2;I1-I2:4;I1-I5:2;I2-I3:3;I2-I5:2;I3-I5:3,4466.000000,7146.353906,2680.353906,4.072960,6.774199,2.701239,2.464142,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,19,3,4,True,True,6,physical,0,42,11.306943,0.16666666666666666
padded_benes_8x8,default,3-0-2-4-5-1,failed,6,5,1,0,25,9,4,I0-I1:2;I0-I2:4;I0-I3:2;I0-I4:2;I1-I2:4;I1-I4:2;I2-I3:3;I2-I4:2;I3-I4:3,4466.000000,6920.207888,2454.207888,4.983054,6.774199,1.791145,2.387483,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,17,3,4,True,True,6,physical,1,42,12.890159,0.16666666666666666
padded_benes_8x8,default,3-1-2-0-4-5,routed,6,6,0,0,48,15,6,I0-I1:3;I0-I2:2;I0-I3:3;I0-I4:2;I0-I5:2;I1-I2:4;I1-I3:4;I1-I4:2;I1-I5:2;I2-I3:6;I2-I4:4;I2-I5:4;I3-I4:2;I3-I5:2;I4-I5:6,4562.000000,8394.185759,3832.185759,3.693913,7.954444,4.260531,2.979062,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,19,3,1,True,False,6,physical,2,42,11.144427,0.0
waksman_6x6,default,3-1-2-4-0-5,routed,6,6,0,0,44,12,7,I0-I1:5;I0-I2:7;I0-I3:2;I0-I4:3;I1-I2:4;I1-I4:3;I1-I5:2;I2-I3:3;I2-I4:3;I2-I5:4;I3-I5:4;I4-I5:2,3866.000000,7484.814090,3618.814090,3.391432,7.223433,3.832000,2.759605,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,22,3,2,True,False,6,physical,0,42,22.774493,0.0
waksman_6x6,default,3-0-2-4-5-1,failed,6,5,1,0,28,8,6,I0-I1:4;I0-I2:6;I0-I3:2;I1-I2:4;I1-I4:2;I2-I3:3;I2-I4:2;I3-I4:4,3866.000000,6197.420292,2331.420292,3.690196,6.315433,2.625236,2.415568,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,33,3,3,True,True,6,physical,1,42,157.137331,0.16666666666666666
waksman_6x6,default,3-1-2-0-4-5,failed,6,5,1,0,26,9,4,I0-I1:3;I0-I4:4;I0-I5:2;I1-I2:4;I1-I4:2;I1-I5:2;I2-I4:2;I2-I5:4;I4-I5:2,3866.000000,6276.734457,2410.734457,3.365913,6.602264,3.236351,2.335894,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,19,3,4,True,True,6,physical,2,42,13.930445,0.16666666666666666
spanke_benes_6x6,default,3-1-2-4-0-5,failed,6,5,1,0,12,3,4,I2-I3:4;I3-I4:3;I4-I5:2,6410.000000,8194.004365,1784.004365,5.498771,7.659762,2.160991,1.711002,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,995.000000,19,3,4,True,True,6,physical,0,42,51.670569,0.16666666666666666
spanke_benes_6x6,default,3-0-2-4-5-1,failed,6,5,1,0,11,2,4,I2-I3:4;I3-I4:2,6410.000000,8293.274274,1883.274274,5.252007,7.341848,2.089841,1.709310,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,995.000000,19,3,4,True,True,6,physical,1,42,54.516984,0.16666666666666666
spanke_benes_6x6,default,3-1-2-0-4-5,failed,6,5,1,0,18,4,6,I1-I2:6;I2-I3:5;I3-I4:4;I4-I5:2,6410.000000,8611.274274,2201.274274,5.294488,8.227727,2.933239,2.094110,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,995.000000,18,3,3,True,True,6,physical,2,42,46.336046,0.16666666666666666
padded_benes_8x8,default,1-3-4-2-6-0-5,failed,7,6,1,0,31,9,5,I0-I1:2;I0-I2:2;I0-I3:4;I0-I4:2;I1-I2:2;I1-I3:5;I1-I4:2;I2-I3:3;I4-I5:3,5201.000000,8473.703447,3272.703447,4.644007,7.685954,3.041947,2.475734,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,18,3,4,True,True,7,physical,0,42,19.641335,0.14285714285714285
padded_benes_8x8,default,3-6-2-4-0-5-1,failed,7,5,2,0,20,6,5,I0-I1:2;I0-I3:2;I1-I3:2;I1-I5:3;I3-I5:5;I5-I6:3,5177.000000,7232.309649,2055.309649,4.072960,6.916320,2.843360,2.350924,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,45,3,4,True,False,7,physical,1,42,125.390036,0.2857142857142857
padded_benes_8x8,default,3-2-4-1-5-6-0,routed,7,7,0,0,48,16,4,I0-I1:3;I0-I2:2;I0-I3:3;I0-I4:4;I0-I5:4;I1-I2:2;I1-I3:3;I1-I4:2;I1-I5:2;I2-I3:3;I2-I4:2;I2-I5:2;I3-I4:2;I3-I5:2;I4-I5:4;I5-I6:3,5273.000000,9813.637061,4540.637061,4.588007,7.703122,3.115115,2.783039,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,21,3,1,True,False,7,physical,2,42,19.346351,0.0
waksman_7x7,default,1-3-4-2-6-0-5,failed,7,6,1,0,32,10,5,I0-I1:4;I0-I3:4;I0-I6:2;I1-I2:2;I1-I3:5;I2-I3:3;I2-I4:4;I2-I6:2;I3-I4:2;I4-I6:2,4829.000000,7855.207888,3026.207888,4.149243,6.561526,2.412283,2.401569,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,20,3,3,True,True,7,physical,0,42,43.536603,0.14285714285714285
waksman_7x7,default,3-6-2-4-0-5-1,failed,7,6,1,0,31,8,7,I0-I1:2;I0-I2:7;I0-I3:2;I0-I5:4;I2-I3:2;I2-I5:2;I3-I5:2;I5-I6:3,4829.000000,7738.185759,2909.185759,3.790196,7.026264,3.236068,2.329729,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,23,3,3,True,True,7,physical,1,42,39.780555,0.14285714285714285
waksman_7x7,default,3-2-4-1-5-6-0,failed,7,6,1,0,40,13,5,I0-I1:5;I0-I3:3;I0-I4:2;I0-I5:2;I0-I6:3;I1-I3:3;I1-I4:2;I1-I5:2;I3-I4:2;I3-I5:2;I3-I6:5;I4-I5:4;I5-I6:3,4829.000000,8033.207888,3204.207888,3.685913,6.552781,2.866867,2.726236,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,22,3,4,True,True,7,physical,2,42,22.186517,0.14285714285714285
spanke_benes_7x7,default,1-3-4-2-6-0-5,routed,7,7,0,0,34,7,6,I0-I1:4;I0-I3:6;I0-I5:3;I1-I2:6;I1-I3:5;I2-I4:2;I2-I6:2,9135.000000,14157.929098,5022.929098,6.313818,9.982456,3.668638,2.519408,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,1205.000000,17,3,1,True,False,7,physical,0,42,15.695207,0.0
spanke_benes_7x7,default,3-6-2-4-0-5-1,routed,7,7,0,0,29,6,5,I0-I1:2;I0-I2:5;I0-I3:4;I2-I4:3;I3-I5:2;I4-I6:2,9135.000000,13921.052988,4786.052988,6.433818,9.036367,2.602549,2.313158,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,1205.000000,10,3,1,True,False,7,physical,1,42,10.917142,0.0
spanke_benes_7x7,default,3-2-4-1-5-6-0,routed,7,7,0,0,32,5,7,I0-I1:7;I0-I2:6;I1-I3:5;I2-I4:4;I4-I5:2,9135.000000,14155.052988,5020.052988,6.884864,10.226211,3.341346,2.465729,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,1205.000000,14,3,1,True,False,7,physical,2,42,14.269043,0.0
padded_benes_8x8,default,3-4-6-7-2-5-0-1,failed,8,7,1,0,59,13,10,I0-I1:2;I0-I2:2;I0-I5:2;I1-I2:6;I1-I5:2;I2-I5:3;I2-I7:3;I4-I5:4;I4-I6:5;I4-I7:7;I5-I6:3;I5-I7:2;I6-I7:10,6040.000000,9902.760951,3862.760951,4.524007,8.504568,3.980561,3.133932,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,24,3,4,True,True,8,physical,0,42,28.789308,0.125
padded_benes_8x8,default,3-7-2-0-4-6-5-1,failed,8,6,2,0,40,12,5,I0-I1:2;I0-I2:4;I0-I6:2;I1-I2:3;I1-I4:5;I1-I6:3;I2-I4:2;I2-I6:2;I2-I7:3;I4-I6:3;I4-I7:5;I6-I7:5,6040.000000,9221.221135,3181.221135,4.516007,7.773706,3.257699,3.059074,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,30,3,3,True,True,8,physical,1,42,40.178341,0.25
padded_benes_8x8,default,3-5-2-4-1-6-7-0,failed,8,5,3,0,23,7,5,I0-I2:3;I0-I3:2;I2-I3:5;I2-I5:2;I2-I7:3;I3-I5:3;I5-I7:3,6040.000000,7667.433539,1627.433539,4.468007,7.157031,2.689024,2.641373,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,44,3,3,True,True,8,physical,2,42,125.957082,0.375
waksman_8x8,default,3-4-6-7-2-5-0-1,routed,8,8,0,0,68,14,10,I0-I1:2;I0-I2:2;I0-I3:2;I0-I5:2;I1-I2:4;I1-I3:4;I1-I5:2;I2-I3:4;I4-I5:4;I4-I6:5;I4-I7:7;I5-I6:3;I5-I7:3;I6-I7:10,5776.000000,10810.052988,5034.052988,4.524007,8.280320,3.756313,3.061013,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,20,3,1,True,False,8,physical,0,42,24.174201,0.0
waksman_8x8,default,3-7-2-0-4-6-5-1,failed,8,6,2,0,25,7,5,I0-I1:2;I0-I3:2;I0-I6:2;I2-I3:3;I2-I4:2;I2-I6:2;I4-I6:5,5776.000000,7863.309649,2087.309649,4.340007,6.548290,2.208283,2.111770,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,33,3,4,True,False,8,physical,1,42,83.949220,0.25
waksman_8x8,default,3-5-2-4-1-6-7-0,failed,8,5,3,0,28,9,6,I0-I1:4;I0-I2:6;I0-I5:2;I0-I6:2;I1-I2:3;I1-I5:4;I1-I6:2;I2-I5:2;I2-I6:2,5776.000000,7454.791961,1678.791961,4.008960,6.686196,2.677236,2.779717,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,575.000000,31,3,4,True,True,8,physical,2,42,43.593572,0.375
spanke_benes_8x8,default,3-4-6-7-2-5-0-1,routed,8,8,0,0,38,6,8,I0-I1:8;I0-I4:3;I1-I2:4;I1-I5:2;I2-I3:2;I6-I7:2,12336.000000,18658.999849,6322.999849,7.615628,11.308267,3.692638,2.672000,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,1415.000000,11,3,1,True,False,8,physical,0,42,18.427044,0.0
spanke_benes_8x8,default,3-7-2-0-4-6-5-1,failed,8,7,1,0,25,5,6,I0-I1:2;I0-I4:6;I3-I7:2;I4-I5:2;I4-I6:2,12336.000000,15901.738823,3565.738823,7.615628,10.193575,2.577947,2.319211,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,1415.000000,19,3,4,True,True,8,physical,1,42,73.776036,0.125
spanke_benes_8x8,default,3-5-2-4-1-6-7-0,failed,8,7,1,0,33,6,7,I0-I1:2;I0-I2:7;I0-I3:6;I1-I3:5;I1-I5:4;I5-I6:2,12336.000000,16707.840584,4371.840584,8.066675,10.831559,2.764883,2.738240,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,1415.000000,19,3,3,True,True,8,physical,2,42,75.995829,0.125
padded_benes_16x16,default,3-6-7-4-8-2-5-0-1,failed,9,7,2,0,68,14,7,I0-I1:2;I0-I2:3;I0-I6:4;I1-I2:7;I1-I3:6;I1-I5:7;I1-I6:5;I2-I3:4;I2-I5:5;I2-I6:5;I3-I5:3;I3-I6:3;I5-I6:5;I6-I8:3,10961.000000,14745.955592,3784.955592,6.987628,10.597638,3.610010,3.942559,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,20000,10000,16,12,101.0,12,105.0,36.0,20.0,785.000000,37,3,3,True,True,9,physical,0,42,133.490144,0.2222222222222222
